detid,flow,speed,occ,density,interval,length,pos
E1_E3E2_1,120.0,11.47,1.54,3.08,1500.0,229.2,209.0
E1_E3E4_0,312.0,10.38,9.21,18.42,1500.0,229.2,209.0
E1_E3E4_1,216.0,9.44,9.06,18.12,1500.0,229.2,209.0
E1_E3F3_0,108.0,11.22,1.47,2.94,1500.0,279.2,259.0
E1_E3F3_1,120.0,12.13,1.46,2.92,1500.0,279.2,259.0
E1_E4D4_0,120.0,12.27,1.44,2.88,1500.0,279.2,259.0
E1_E4D4_1,108.0,12.36,1.31,2.62,1500.0,279.2,259.0
E1_E4E5_0,312.0,9.51,23.42,46.84,1500.0,229.2,209.0
E1_E4E5_1,276.0,8.65,20.24,40.480000000000004,1500.0,229.2,209.0
E1_E4F4_0,180.0,12.51,2.13,4.26,1500.0,279.2,259.0
E1_E4F4_1,156.0,11.8,1.93,3.8600000000000003,1500.0,279.2,259.0
E1_E5E4_0,276.0,9.95,21.3,42.599999999999994,1500.0,229.2,209.0
E1_E5E4_1,216.0,8.62,15.49,30.979999999999997,1500.0,229.2,209.0
E1_E5F5_0,144.0,10.21,11.16,22.32,1500.0,279.2,259.0
E1_E5F5_1,108.0,7.18,15.93,31.86,1500.0,279.2,259.0
E1_E6D6_0,168.0,8.14,12.7,25.4,1500.0,279.2,259.0
E1_E6D6_1,132.0,5.55,31.75,63.5,1500.0,279.2,259.0
E1_E6E7_0,252.0,9.52,15.38,30.76,1500.0,229.2,209.0
E1_E6E7_1,132.0,7.1,45.51,91.02000000000001,1500.0,229.2,209.0
E1_E6F6_0,360.0,9.16,22.59,45.18,1500.0,279.2,259.0
E1_E6F6_1,276.0,10.84,10.64,21.28,1500.0,279.2,259.0
E1_E7D7_0,300.0,8.5,20.78,41.56,1500.0,279.2,259.0
E1_E7D7_1,276.0,8.12,23.86,47.72,1500.0,279.2,259.0
E1_E7E6_0,324.0,9.28,23.57,47.14,1500.0,229.2,209.0
E1_E7E6_1,228.0,7.13,32.8,65.6,1500.0,229.2,209.0
E1_E7E8_0,144.0,11.14,2.0,4.0,1500.0,229.2,209.0
E1_E7E8_1,168.0,11.42,3.18,6.36,1500.0,229.2,209.0
E1_E8D8_0,132.0,12.05,1.6,3.2,1500.0,279.2,259.0
E1_E8D8_1,96.0,10.34,1.46,2.92,1500.0,279.2,259.0
E1_E8E7_0,300.0,9.33,16.46,32.92,1500.0,229.2,209.0
E1_E8E7_1,252.0,8.96,15.94,31.879999999999995,1500.0,229.2,209.0
E1_E8E9_0,120.0,11.74,1.47,2.94,1500.0,229.2,209.0
E1_E8E9_1,96.0,10.98,1.41,2.82,1500.0,229.2,209.0
E1_E8F8_0,96.0,12.86,1.05,2.1,1500.0,279.2,259.0
E1_E8F8_1,96.0,12.42,1.1,2.2,1500.0,279.2,259.0
E1_E9D9_0,108.0,13.11,1.24,2.48,1500.0,279.2,259.0
E1_E9D9_1,120.0,11.05,2.64,5.28,1500.0,279.2,259.0
E1_E9E10_0,96.0,11.18,1.25,2.5,1500.0,229.2,209.0
E1_E9E10_1,96.0,11.51,1.25,2.5,1500.0,229.2,209.0
E1_E9F9_0,120.0,11.09,4.59,9.18,1500.0,279.2,259.0
E1_E9F9_1,72.0,11.91,0.96,1.92,1500.0,279.2,259.0
E1_F0E0_0,132.0,12.56,1.55,3.1,1500.0,279.2,259.0
E1_F0E0_1,36.0,12.39,0.41,0.8199999999999998,1500.0,279.2,259.0
E1_F0F1_0,36.0,12.71,0.4,0.8,1500.0,229.2,209.0
E1_F0F1_1,84.0,10.81,1.43,2.86,1500.0,229.2,209.0
E1_F0G0_0,24.0,13.56,0.25,0.5,1500.0,279.2,259.0
E1_F0G0_1,48.0,13.93,0.48,0.96,1500.0,279.2,259.0
E1_F0bottom5_0,36.0,13.53,0.37,0.74,1500.0,189.6,170.0
E1_F0bottom5_1,24.0,13.43,0.25,0.5,1500.0,189.6,170.0
E1_F10E10_0,108.0,10.32,1.75,3.5,1500.0,279.2,259.0
E1_F10E10_1,120.0,8.39,4.62,9.24,1500.0,279.2,259.0
E1_F10G10_0,240.0,10.58,6.25,12.5,1500.0,279.2,259.0
E1_F10G10_1,132.0,10.89,1.97,3.9400000000000004,1500.0,279.2,259.0
E1_F11E11_0,108.0,12.12,1.32,2.64,1500.0,279.2,259.0
E1_F11E11_1,84.0,12.42,1.02,2.04,1500.0,279.2,259.0
E1_F11F10_0,132.0,10.77,1.89,3.7800000000000002,1500.0,229.2,209.0
E1_F11F10_1,84.0,11.25,1.25,2.5,1500.0,229.2,209.0
E1_F11G11_0,168.0,10.83,3.44,6.879999999999999,1500.0,279.2,259.0
E1_F11G11_1,24.0,13.03,0.26,0.52,1500.0,279.2,259.0
E1_F11top5_0,12.0,15.3,0.11,0.21999999999999997,1500.0,189.6,170.0
E1_F11top5_1,36.0,12.87,0.39,0.78,1500.0,189.6,170.0
E1_F1E1_0,156.0,10.05,3.52,7.039999999999999,1500.0,279.2,259.0
E1_F1E1_1,48.0,11.06,0.67,1.34,1500.0,279.2,259.0
E1_F1F0_0,108.0,12.08,1.32,2.64,1500.0,229.2,209.0
E1_F1F0_1,24.0,13.94,0.24,0.48,1500.0,229.2,209.0
E1_F1F2_0,48.0,11.01,0.67,1.34,1500.0,229.2,209.0
E1_F1F2_1,120.0,6.95,14.82,29.64,1500.0,229.2,209.0
E1_F1G1_0,228.0,10.35,8.29,16.58,1500.0,279.2,259.0
E1_F1G1_1,204.0,10.54,7.5,15.0,1500.0,279.2,259.0
E1_F2E2_0,336.0,7.82,20.16,40.32,1500.0,279.2,259.0
E1_F2E2_1,240.0,8.6,11.73,23.46,1500.0,279.2,259.0
E1_F2F1_0,144.0,11.54,1.9,3.8,1500.0,229.2,209.0
E1_F2F1_1,120.0,10.35,4.32,8.64,1500.0,229.2,209.0
E1_F2F3_0,72.0,12.6,0.93,1.8599999999999999,1500.0,229.2,209.0
E1_F2F3_1,72.0,13.21,0.76,1.52,1500.0,229.2,209.0
E1_F2G2_0,132.0,12.76,1.53,3.06,1500.0,279.2,259.0
E1_F2G2_1,36.0,11.93,0.42,0.8399999999999999,1500.0,279.2,259.0
E1_F3E3_0,276.0,10.05,13.3,26.6,1500.0,279.2,259.0
E1_F3E3_1,120.0,8.17,10.65,21.299999999999997,1500.0,279.2,259.0
E1_F3F2_0,276.0,9.33,19.3,38.6,1500.0,229.2,209.0
E1_F3F2_1,156.0,11.31,2.08,4.16,1500.0,229.2,209.0
E1_F3F4_0,132.0,9.58,2.38,4.76,1500.0,229.2,209.0
E1_F3F4_1,108.0,9.85,2.07,4.14,1500.0,229.2,209.0
E1_F3G3_0,96.0,10.88,1.36,2.72,1500.0,279.2,259.0
E1_F3G3_1,84.0,11.96,0.99,1.98,1500.0,279.2,259.0
E1_F4E4_0,168.0,11.59,4.73,9.46,1500.0,279.2,259.0
E1_F4E4_1,60.0,12.61,0.66,1.32,1500.0,279.2,259.0
E1_F4F5_0,180.0,11.7,4.12,8.24,1500.0,229.2,209.0
E1_F4F5_1,120.0,11.09,1.67,3.34,1500.0,229.2,209.0
E1_F4G4_0,168.0,10.8,6.27,12.54,1500.0,279.2,259.0
E1_F4G4_1,180.0,10.12,3.15,6.3,1500.0,279.2,259.0
E1_F5E5_0,240.0,8.76,14.04,28.08,1500.0,279.2,259.0
E1_F5E5_1,132.0,9.2,5.25,10.5,1500.0,279.2,259.0
E1_F5F4_0,276.0,9.59,13.86,27.72,1500.0,229.2,209.0
E1_F5F4_1,192.0,9.9,5.99,11.98,1500.0,229.2,209.0
E1_F5G5_0,144.0,10.95,2.19,4.38,1500.0,279.2,259.0
E1_F5G5_1,120.0,11.32,1.71,3.42,1500.0,279.2,259.0
E1_F6E6_0,120.0,10.62,1.72,3.4399999999999995,1500.0,279.2,259.0
E1_F6E6_1,216.0,9.91,5.43,10.86,1500.0,279.2,259.0
E1_F6F5_0,204.0,10.04,4.39,8.78,1500.0,229.2,209.0
E1_F6F5_1,192.0,8.48,4.81,9.62,1500.0,229.2,209.0
E1_F6F7_0,288.0,8.31,21.5,43.0,1500.0,229.2,209.0
E1_F6F7_1,240.0,8.37,17.99,35.98,1500.0,229.2,209.0
E1_F6G6_0,288.0,9.24,17.28,34.56,1500.0,279.2,259.0
E1_F6G6_1,276.0,9.21,12.93,25.86,1500.0,279.2,259.0
E1_F7E7_0,348.0,7.99,35.6,71.2,1500.0,279.2,259.0
E1_F7E7_1,336.0,7.9,32.38,64.76,1500.0,279.2,259.0
E1_F7F6_0,144.0,11.56,1.88,3.76,1500.0,229.2,209.0
E1_F7F6_1,120.0,12.3,1.38,2.76,1500.0,229.2,209.0
E1_F7G7_0,276.0,12.02,3.8,7.6,1500.0,279.2,259.0
E1_F7G7_1,96.0,11.34,1.32,2.64,1500.0,279.2,259.0
E1_F8E8_0,108.0,11.33,1.46,2.92,1500.0,279.2,259.0
E1_F8E8_1,108.0,10.92,1.87,3.74,1500.0,279.2,259.0
E1_F8F7_0,96.0,12.66,1.11,2.22,1500.0,229.2,209.0
E1_F8F7_1,72.0,11.95,0.87,1.7399999999999998,1500.0,229.2,209.0
E1_F8F9_0,276.0,9.15,13.64,27.28,1500.0,229.2,209.0
E1_F8F9_1,228.0,7.99,17.48,34.96,1500.0,229.2,209.0
E1_F8G8_0,180.0,9.83,3.96,7.92,1500.0,279.2,259.0
E1_F8G8_1,108.0,10.83,1.52,3.04,1500.0,279.2,259.0
E1_F9E9_0,132.0,11.13,1.93,3.8600000000000003,1500.0,279.2,259.0
E1_F9E9_1,180.0,10.82,2.62,5.24,1500.0,279.2,259.0
E1_F9F10_0,204.0,10.55,6.09,12.18,1500.0,229.2,209.0
E1_F9F10_1,144.0,10.2,2.62,5.24,1500.0,229.2,209.0
E1_F9G9_0,132.0,11.26,1.74,3.4799999999999995,1500.0,279.2,259.0
E1_F9G9_1,84.0,9.97,2.41,4.82,1500.0,279.2,259.0
E1_G0F0_0,108.0,11.82,1.34,2.68,1500.0,279.2,259.0
E1_G0F0_1,24.0,12.51,0.27,0.54,1500.0,279.2,259.0
E1_G0G1_0,60.0,12.83,0.65,1.3,1500.0,229.2,209.0
E1_G0G1_1,72.0,11.28,0.95,1.9,1500.0,229.2,209.0
E1_G0bottom6_0,0.0,-1.0,0.0,-0.0,1500.0,189.6,170.0
E1_G0bottom6_1,0.0,-1.0,0.0,-0.0,1500.0,189.6,170.0
E1_G10F10_0,120.0,10.0,3.83,7.66,1500.0,279.2,259.0
E1_G10F10_1,84.0,11.46,1.12,2.24,1500.0,279.2,259.0
E1_G10G11_0,108.0,13.28,1.14,2.28,1500.0,229.2,209.0
E1_G10G11_1,108.0,12.24,1.3,2.6,1500.0,229.2,209.0
E1_G10G9_0,132.0,11.06,2.07,4.14,1500.0,229.2,209.0
E1_G10G9_1,84.0,12.57,0.93,1.8599999999999999,1500.0,229.2,209.0
E1_G10H10_0,180.0,11.43,2.4,4.8,1500.0,279.2,259.0
E1_G10H10_1,60.0,11.78,0.76,1.52,1500.0,279.2,259.0
E1_G11G10_0,72.0,13.01,0.77,1.54,1500.0,229.2,209.0
E1_G11G10_1,60.0,10.76,0.83,1.6599999999999997,1500.0,229.2,209.0
E1_G11top6_0,36.0,14.74,0.34,0.68,1500.0,189.6,170.0
E1_G11top6_1,12.0,14.51,0.11,0.21999999999999997,1500.0,189.6,170.0
E1_G1F1_0,156.0,9.29,4.25,8.5,1500.0,279.2,259.0
E1_G1F1_1,60.0,11.73,0.79,1.58,1500.0,279.2,259.0
E1_G1G0_0,72.0,13.42,0.76,1.52,1500.0,229.2,209.0
E1_G1G0_1,36.0,12.95,0.39,0.78,1500.0,229.2,209.0
E1_G1G2_0,108.0,10.96,2.5,5.0,1500.0,229.2,209.0
E1_G1G2_1,108.0,12.02,1.33,2.66,1500.0,229.2,209.0
E1_G1H1_0,168.0,8.44,11.17,22.34,1500.0,279.2,259.0
E1_G1H1_1,216.0,9.34,12.07,24.14,1500.0,279.2,259.0
E1_G2F2_0,156.0,11.89,1.95,3.9000000000000004,1500.0,279.2,259.0
E1_G2F2_1,84.0,8.73,5.69,11.38,1500.0,279.2,259.0
E1_G2G3_0,120.0,12.35,1.36,2.72,1500.0,229.2,209.0
E1_G2G3_1,156.0,9.38,8.0,16.0,1500.0,229.2,209.0
E1_G2H2_0,72.0,11.51,0.94,1.88,1500.0,279.2,259.0
E1_G2H2_1,144.0,9.9,4.39,8.78,1500.0,279.2,259.0
E1_G3F3_0,216.0,8.37,19.05,38.1,1500.0,279.2,259.0
E1_G3F3_1,168.0,9.19,6.57,13.14,1500.0,279.2,259.0
E1_G3G4_0,168.0,11.45,9.24,18.48,1500.0,229.2,209.0
E1_G3G4_1,96.0,11.68,1.24,2.48,1500.0,229.2,209.0
E1_G4F4_0,228.0,11.08,3.13,6.26,1500.0,279.2,259.0
E1_G4F4_1,84.0,13.28,0.88,1.7599999999999998,1500.0,279.2,259.0
E1_G4G3_0,132.0,12.11,1.62,3.24,1500.0,229.2,209.0
E1_G4G3_1,60.0,11.62,0.75,1.5,1500.0,229.2,209.0
E1_G4G5_0,216.0,11.76,3.13,6.26,1500.0,229.2,209.0
E1_G4G5_1,168.0,11.63,2.17,4.34,1500.0,229.2,209.0
E1_G4H4_0,192.0,9.62,8.58,17.16,1500.0,279.2,259.0
E1_G4H4_1,84.0,12.6,0.93,1.8599999999999999,1500.0,279.2,259.0
E1_G5F5_0,240.0,10.04,14.95,29.9,1500.0,279.2,259.0
E1_G5F5_1,156.0,9.4,9.75,19.5,1500.0,279.2,259.0
E1_G5G4_0,192.0,11.15,2.62,5.24,1500.0,229.2,209.0
E1_G5G4_1,60.0,9.0,2.22,4.44,1500.0,229.2,209.0
E1_G5G6_0,240.0,10.35,8.43,16.86,1500.0,229.2,209.0
E1_G5G6_1,180.0,8.83,6.02,12.04,1500.0,229.2,209.0
E1_G5H5_0,144.0,12.24,1.71,3.42,1500.0,279.2,259.0
E1_G5H5_1,60.0,11.7,0.76,1.52,1500.0,279.2,259.0
E1_G6F6_0,96.0,12.2,1.1,2.2,1500.0,279.2,259.0
E1_G6F6_1,108.0,10.94,1.57,3.14,1500.0,279.2,259.0
E1_G6G7_0,132.0,12.34,1.66,3.3199999999999994,1500.0,229.2,209.0
E1_G6G7_1,216.0,10.42,5.33,10.66,1500.0,229.2,209.0
E1_G6H6_0,252.0,8.51,18.61,37.22,1500.0,279.2,259.0
E1_G6H6_1,252.0,9.73,5.82,11.64,1500.0,279.2,259.0
E1_G7F7_0,408.0,8.67,27.07,54.14,1500.0,279.2,259.0
E1_G7F7_1,348.0,8.11,20.98,41.959999999999994,1500.0,279.2,259.0
E1_G7G6_0,216.0,9.34,4.08,8.16,1500.0,229.2,209.0
E1_G7G6_1,156.0,8.97,3.0,6.0,1500.0,229.2,209.0
E1_G7G8_0,180.0,10.93,2.55,5.1,1500.0,229.2,209.0
E1_G7G8_1,108.0,10.52,1.53,3.06,1500.0,229.2,209.0
E1_G7H7_0,156.0,10.84,5.07,10.14,1500.0,279.2,259.0
E1_G7H7_1,132.0,10.26,5.35,10.7,1500.0,279.2,259.0
E1_G8F8_0,96.0,12.51,1.07,2.14,1500.0,279.2,259.0
E1_G8F8_1,72.0,12.8,0.79,1.58,1500.0,279.2,259.0
E1_G8G7_0,300.0,8.04,20.43,40.86,1500.0,229.2,209.0
E1_G8G7_1,72.0,13.17,0.76,1.52,1500.0,229.2,209.0
E1_G8G9_0,168.0,11.8,2.15,4.3,1500.0,229.2,209.0
E1_G8G9_1,180.0,10.89,4.74,9.48,1500.0,229.2,209.0
E1_G8H8_0,96.0,12.58,1.06,2.12,1500.0,279.2,259.0
E1_G8H8_1,60.0,11.79,0.72,1.44,1500.0,279.2,259.0
E1_G9F9_0,36.0,11.36,0.52,1.04,1500.0,279.2,259.0
E1_G9F9_1,180.0,10.39,7.61,15.22,1500.0,279.2,259.0
E1_G9G10_0,120.0,11.49,1.6,3.2,1500.0,229.2,209.0
E1_G9G10_1,192.0,10.29,4.94,9.88,1500.0,229.2,209.0
E1_G9G8_0,204.0,10.27,11.19,22.38,1500.0,229.2,209.0
E1_G9G8_1,84.0,11.24,3.75,7.5,1500.0,229.2,209.0
E1_H0G0_0,108.0,12.39,1.29,2.58,1500.0,279.2,259.0
E1_H0G0_1,36.0,10.89,0.53,1.06,1500.0,279.2,259.0
E1_H0I0_0,12.0,14.24,0.12,0.24,1500.0,279.2,259.0
E1_H0I0_1,84.0,12.72,0.92,1.8399999999999999,1500.0,279.2,259.0
E1_H0bottom7_0,24.0,13.27,0.25,0.5,1500.0,189.6,170.0
E1_H0bottom7_1,0.0,-1.0,0.0,-0.0,1500.0,189.6,170.0
E1_H10G10_0,36.0,12.98,0.39,0.78,1500.0,279.2,259.0
E1_H10G10_1,108.0,11.24,1.47,2.94,1500.0,279.2,259.0
E1_H10H11_0,36.0,14.3,0.45,0.8999999999999999,1500.0,229.2,209.0
E1_H10H11_1,84.0,12.3,0.96,1.92,1500.0,229.2,209.0
E1_H10H9_0,180.0,11.16,2.42,4.84,1500.0,229.2,209.0
E1_H10H9_1,60.0,10.97,0.82,1.6399999999999997,1500.0,229.2,209.0
E1_H10I10_0,168.0,9.52,10.72,21.44,1500.0,279.2,259.0
E1_H10I10_1,84.0,10.89,1.2,2.4,1500.0,279.2,259.0
E1_H11H10_0,156.0,10.74,4.62,9.24,1500.0,229.2,209.0
E1_H11H10_1,48.0,12.71,0.53,1.06,1500.0,229.2,209.0
E1_H11I11_0,132.0,12.16,1.53,3.06,1500.0,279.2,259.0
E1_H11I11_1,24.0,12.01,0.33,0.66,1500.0,279.2,259.0
E1_H11top7_0,0.0,-1.0,0.0,-0.0,1500.0,189.6,170.0
E1_H11top7_1,12.0,15.15,0.11,0.21999999999999997,1500.0,189.6,170.0
E1_H1G1_0,120.0,8.58,4.14,8.28,1500.0,279.2,259.0
E1_H1G1_1,48.0,8.92,0.83,1.6599999999999997,1500.0,279.2,259.0
E1_H1H0_0,96.0,10.97,1.35,2.7,1500.0,229.2,209.0
E1_H1H0_1,72.0,12.45,0.81,1.62,1500.0,229.2,209.0
E1_H1H2_0,180.0,12.2,2.22,4.44,1500.0,229.2,209.0
E1_H1H2_1,144.0,12.95,1.56,3.12,1500.0,229.2,209.0
E1_H2G2_0,216.0,11.42,2.82,5.64,1500.0,279.2,259.0
E1_H2G2_1,72.0,11.63,1.32,2.64,1500.0,279.2,259.0
E1_H2H1_0,96.0,9.84,5.81,11.62,1500.0,229.2,209.0
E1_H2H1_1,72.0,12.73,0.79,1.58,1500.0,229.2,209.0
E1_H2H3_0,180.0,9.03,6.21,12.42,1500.0,229.2,209.0
E1_H2H3_1,252.0,7.29,14.52,29.04,1500.0,229.2,209.0
E1_H3G3_0,180.0,10.78,2.47,4.94,1500.0,279.2,259.0
E1_H3G3_1,108.0,10.63,1.74,3.4799999999999995,1500.0,279.2,259.0
E1_H3H2_0,252.0,8.69,15.73,31.46,1500.0,229.2,209.0
E1_H3H2_1,60.0,10.36,0.87,1.7399999999999998,1500.0,229.2,209.0
E1_H3H4_0,144.0,12.33,1.76,3.5199999999999996,1500.0,229.2,209.0
E1_H3H4_1,204.0,9.89,4.15,8.3,1500.0,229.2,209.0
E1_H3I3_0,108.0,11.77,1.35,2.7,1500.0,279.2,259.0
E1_H3I3_1,72.0,12.98,0.78,1.56,1500.0,279.2,259.0
E1_H4G4_0,204.0,11.71,2.72,5.44,1500.0,279.2,259.0
E1_H4G4_1,48.0,12.48,0.53,1.06,1500.0,279.2,259.0
E1_H4H5_0,180.0,11.66,6.88,13.759999999999998,1500.0,229.2,209.0
E1_H4H5_1,144.0,9.87,6.02,12.04,1500.0,229.2,209.0
E1_H5G5_0,168.0,9.25,5.77,11.54,1500.0,279.2,259.0
E1_H5G5_1,108.0,8.26,4.04,8.08,1500.0,279.2,259.0
E1_H5H4_0,216.0,9.49,12.06,24.119999999999997,1500.0,229.2,209.0
E1_H5H4_1,156.0,11.86,1.98,3.96,1500.0,229.2,209.0
E1_H5H6_0,156.0,12.26,1.85,3.7,1500.0,229.2,209.0
E1_H5H6_1,156.0,10.58,3.38,6.76,1500.0,229.2,209.0
E1_H6G6_0,144.0,11.83,1.84,3.6799999999999997,1500.0,279.2,259.0
E1_H6G6_1,72.0,12.37,0.9,1.7999999999999998,1500.0,279.2,259.0
E1_H6H5_0,276.0,10.09,7.19,14.380000000000003,1500.0,229.2,209.0
E1_H6H5_1,132.0,10.1,4.15,8.3,1500.0,229.2,209.0
E1_H6H7_0,192.0,12.33,2.49,4.98,1500.0,229.2,209.0
E1_H6H7_1,216.0,10.62,3.9,7.800000000000001,1500.0,229.2,209.0
E1_H6I6_0,72.0,12.79,0.8,1.6,1500.0,279.2,259.0
E1_H6I6_1,132.0,11.55,1.74,3.4799999999999995,1500.0,279.2,259.0
E1_H7G7_0,240.0,10.81,5.6,11.2,1500.0,279.2,259.0
E1_H7G7_1,192.0,9.6,3.44,6.879999999999999,1500.0,279.2,259.0
E1_H7H6_0,204.0,10.33,3.51,7.02,1500.0,229.2,209.0
E1_H7H6_1,120.0,12.19,1.45,2.9,1500.0,229.2,209.0
E1_H7H8_0,204.0,12.0,2.61,5.220000000000001,1500.0,229.2,209.0
E1_H7H8_1,156.0,10.33,3.27,6.54,1500.0,229.2,209.0
E1_H8G8_0,144.0,11.23,2.11,4.22,1500.0,279.2,259.0
E1_H8G8_1,96.0,12.16,1.15,2.3,1500.0,279.2,259.0
E1_H8H9_0,132.0,10.67,3.75,7.5,1500.0,229.2,209.0
E1_H8H9_1,120.0,10.92,2.52,5.04,1500.0,229.2,209.0
E1_H8I8_0,84.0,11.47,1.09,2.18,1500.0,279.2,259.0
E1_H8I8_1,48.0,11.25,0.66,1.32,1500.0,279.2,259.0
E1_H9G9_0,96.0,12.68,1.06,2.12,1500.0,279.2,259.0
E1_H9G9_1,156.0,12.74,1.74,3.4799999999999995,1500.0,279.2,259.0
E1_H9H10_0,108.0,12.3,1.31,2.62,1500.0,229.2,209.0
E1_H9H10_1,36.0,10.78,0.48,0.96,1500.0,229.2,209.0
E1_H9I9_0,72.0,13.45,0.75,1.5,1500.0,279.2,259.0
E1_H9I9_1,24.0,12.07,0.28,0.56,1500.0,279.2,259.0
E1_I0right0_0,0.0,-1.0,0.0,-0.0,1500.0,189.6,170.0
E1_I0right0_1,12.0,13.49,0.12,0.24,1500.0,189.6,170.0
E1_I10H10_0,72.0,13.24,0.76,1.52,1500.0,279.2,259.0
E1_I10H10_1,60.0,13.73,0.61,1.22,1500.0,279.2,259.0
E1_I10I11_0,24.0,13.52,0.25,0.5,1500.0,229.2,209.0
E1_I10I11_1,84.0,13.02,0.9,1.7999999999999998,1500.0,229.2,209.0
E1_I10I9_0,168.0,9.89,6.22,12.44,1500.0,229.2,209.0
E1_I10I9_1,60.0,10.78,0.83,1.6599999999999997,1500.0,229.2,209.0
E1_I10right10_0,24.0,13.97,0.24,0.48,1500.0,189.6,170.0
E1_I10right10_1,48.0,12.53,0.53,1.06,1500.0,189.6,170.0
E1_I11H11_0,48.0,12.98,0.52,1.04,1500.0,279.2,259.0
E1_I11H11_1,72.0,9.58,1.21,2.42,1500.0,279.2,259.0
E1_I11I10_0,108.0,12.83,1.77,3.54,1500.0,229.2,209.0
E1_I11I10_1,12.0,12.64,0.13,0.26,1500.0,229.2,209.0
E1_I11top8_0,0.0,-1.0,0.0,-0.0,1500.0,189.6,170.0
E1_I11top8_1,12.0,12.36,0.13,0.26,1500.0,189.6,170.0
E1_I1H1_0,120.0,12.59,1.33,2.66,1500.0,279.2,259.0
E1_I1H1_1,24.0,13.09,0.26,0.52,1500.0,279.2,259.0
E1_I1I0_0,96.0,10.18,4.47,8.94,1500.0,229.2,209.0
E1_I1I0_1,24.0,12.31,0.27,0.54,1500.0,229.2,209.0
E1_I1I2_0,96.0,11.36,1.32,2.64,1500.0,229.2,209.0
E1_I1I2_1,144.0,11.35,1.9,3.8,1500.0,229.2,209.0
E1_I1right1_0,24.0,12.9,0.26,0.52,1500.0,189.6,170.0
E1_I1right1_1,36.0,13.1,0.38,0.76,1500.0,189.6,170.0
E1_I2H2_0,120.0,11.88,1.52,3.04,1500.0,279.2,259.0
E1_I2H2_1,36.0,10.19,0.52,1.04,1500.0,279.2,259.0
E1_I2I1_0,120.0,11.45,1.56,3.12,1500.0,229.2,209.0
E1_I2I1_1,48.0,13.09,0.52,1.04,1500.0,229.2,209.0
E1_I2I3_0,84.0,12.13,1.04,2.08,1500.0,229.2,209.0
E1_I2I3_1,132.0,10.39,4.21,8.42,1500.0,229.2,209.0
E1_I2right2_0,12.0,13.72,0.12,0.24,1500.0,189.6,170.0
E1_I2right2_1,36.0,12.74,0.39,0.78,1500.0,189.6,170.0
E1_I3H3_0,84.0,11.04,1.15,2.3,1500.0,279.2,259.0
E1_I3H3_1,48.0,11.11,0.64,1.28,1500.0,279.2,259.0
E1_I3I2_0,156.0,8.85,3.09,6.18,1500.0,229.2,209.0
E1_I3I2_1,84.0,10.41,1.26,2.52,1500.0,229.2,209.0
E1_I3I4_0,120.0,12.33,1.43,2.86,1500.0,229.2,209.0
E1_I3I4_1,84.0,10.89,1.21,2.42,1500.0,229.2,209.0
E1_I4H4_0,120.0,11.84,1.49,2.98,1500.0,279.2,259.0
E1_I4H4_1,36.0,10.05,0.55,1.1,1500.0,279.2,259.0
E1_I4I3_0,156.0,13.35,1.64,3.2799999999999994,1500.0,229.2,209.0
E1_I4I3_1,48.0,12.99,0.52,1.04,1500.0,229.2,209.0
E1_I4I5_0,132.0,12.03,1.61,3.22,1500.0,229.2,209.0
E1_I4I5_1,84.0,11.58,3.03,6.06,1500.0,229.2,209.0
E1_I5H5_0,36.0,13.08,0.39,0.78,1500.0,279.2,259.0
E1_I5H5_1,48.0,10.53,0.69,1.38,1500.0,279.2,259.0
E1_I5I4_0,108.0,11.83,1.35,2.7,1500.0,229.2,209.0
E1_I5I4_1,96.0,12.93,1.04,2.08,1500.0,229.2,209.0
E1_I5I6_0,144.0,10.9,2.03,4.06,1500.0,229.2,209.0
E1_I5I6_1,120.0,11.78,1.56,3.12,1500.0,229.2,209.0
E1_I5right5_0,12.0,13.29,0.13,0.26,1500.0,189.6,170.0
E1_I5right5_1,12.0,11.85,0.14,0.28,1500.0,189.6,170.0
E1_I6H6_0,60.0,9.41,1.4,2.8,1500.0,279.2,259.0
E1_I6H6_1,96.0,11.47,1.33,2.66,1500.0,279.2,259.0
E1_I6I5_0,120.0,10.36,7.68,15.36,1500.0,229.2,209.0
E1_I6I5_1,60.0,11.53,0.8,1.6,1500.0,229.2,209.0
E1_I6I7_0,108.0,12.5,1.21,2.42,1500.0,229.2,209.0
E1_I6I7_1,216.0,10.17,3.95,7.9,1500.0,229.2,209.0
E1_I6right6_0,12.0,13.0,0.13,0.26,1500.0,189.6,170.0
E1_I6right6_1,0.0,-1.0,0.0,-0.0,1500.0,189.6,170.0
E1_I7H7_0,144.0,12.31,1.63,3.26,1500.0,279.2,259.0
E1_I7H7_1,168.0,10.05,3.29,6.58,1500.0,279.2,259.0
E1_I8H8_0,72.0,12.49,0.8,1.6,1500.0,279.2,259.0
E1_I8H8_1,24.0,14.22,0.24,0.48,1500.0,279.2,259.0
E1_I8I7_0,180.0,10.5,4.61,9.22,1500.0,229.2,209.0
E1_I8I7_1,60.0,11.43,0.8,1.6,1500.0,229.2,209.0
E1_I8I9_0,60.0,12.26,0.68,1.36,1500.0,229.2,209.0
E1_I8I9_1,108.0,12.18,1.31,2.62,1500.0,229.2,209.0
E1_I9H9_0,72.0,12.72,0.83,1.6599999999999997,1500.0,279.2,259.0
E1_I9H9_1,60.0,12.4,0.69,1.38,1500.0,279.2,259.0
